,ps_pair,temp,chi,polymer_class,ps_pair_nonCyclic
963,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H],25.0,0.5206835100146978,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
964,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])[H],25.0,0.13231204669995048,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])[H]
965,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],25.0,0.020758827199197753,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
966,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],25.0,-0.793720982478545,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
967,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],25.0,0.45769510503722066,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
968,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],25.0,0.1532446542555706,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
969,[H]OC([H])([H])[C@@]1([H])O[C@@]2([H])O[C@]3([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]4([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]5([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]6([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]7([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]8([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]9([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%10([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]%11([H])[C@@]([H])(O[N+](=O)[O-])[C@@]([H])(O[C@]([H])([C@@]2([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%11([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]%10([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]9([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]8([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]7([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]6([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]5([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]4([H])O[N+](=O)[O-])O[C@]([H])(C([H])([H])O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])OC(=O)C([H])([H])[H],25.0,0.4444152169721065,cellulose,*O[C@@H]1[C@@H](O[N+](=O)[O-])[C@H](*)O[C@H](CO)[C@H]1O[N+](=O)[O-]_[H]C([H])([H])OC(=O)C([H])([H])[H]
970,[H]OC([H])([H])[C@]1(OC(=O)C([H])([H])[H])O[C@]2([H])O[C@]3([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]4([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]5([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]6([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]7([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@@]([H])(O[C@]8([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]9([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]%10([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]%11([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@@]1([H])[C@]([H])(O[H])[C@@]2([H])OC(=O)C([H])([H])[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]%11([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]%10([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]9([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]8([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]7([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]6([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]5([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]4([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]3([H])O[H]_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],13.0,0.848339571221713,cellulose,*O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@H](*)O[C@]1(CO)OC(C)=O_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H]
971,[H]OC([H])([H])[C@]1(OC(=O)C([H])([H])[H])O[C@]2([H])O[C@]3([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]4([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]5([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]6([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]7([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@@]([H])(O[C@]8([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]9([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]%10([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@]%11([H])[C@](OC(=O)C([H])([H])[H])(C([H])([H])O[H])O[C@]([H])(O[C@@]1([H])[C@]([H])(O[H])[C@@]2([H])OC(=O)C([H])([H])[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]%11([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]%10([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]9([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]8([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]7([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]6([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]5([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]4([H])O[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]3([H])O[H]_[H]c1nc([H])c([H])c([H])c1[H],30.0,-0.48808345379579526,cellulose,*O[C@H]1[C@H](O)[C@@H](OC(C)=O)[C@H](*)O[C@]1(CO)OC(C)=O_[H]c1nc([H])c([H])c([H])c1[H]
972,[H]OC1([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C1([H])[H]_[H]O[H],30.0,0.026887795066706632,polyvinylx,*CC(*)O_[H]O[H]
973,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C(=O)OC([H])([H])C([H])([H])[H],20.0,-1.2800322816765184,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C(=O)OC([H])([H])C([H])([H])[H]
974,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],20.0,-2.480816833361911,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
975,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],20.0,-1.5237373545258968,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
976,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])[H],20.0,-0.6667073649585875,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)C([H])([H])[H]
977,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],20.0,-2.4761605630394086,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
